808	8.07000	663.045	466.146	905.644	502.819	464.633	903.758	626.728	258.064	980.590	537.744	262.176	986.930	436.679	295.676	1467.064	1027.227	407.772	948.814	-86.968	446.157	1380.204	990.072	456.072	959.700	593.593	257.437	1450.972	585.379	415.592	1394.252	779.536	323.045	1450.672	884.059	268.442	1140.538	927.619	292.934	1192.089	144.580	342.749	1316.641	157.225	298.628	1382.569	-110.552	388.926	1393.095	905.839	280.688	1166.313	1008.649	431.922	954.257	520.642	283.535	1261.553	-98.76	417.541	1386.649	582.932	465.389	904.701	582.236	260.12	983.76
809	8.08000	662.983	466.126	905.646	502.844	464.630	903.741	626.795	258.033	980.578	537.753	262.152	986.931	436.821	295.629	1467.212	1027.174	407.810	948.756	-87.046	445.939	1381.116	990.015	456.098	959.652	593.701	257.402	1451.010	585.487	415.592	1394.355	779.657	323.084	1450.668	884.165	268.468	1140.510	927.637	292.981	1192.048	144.561	342.700	1317.138	157.316	298.528	1383.087	-110.475	388.704	1393.865	905.901	280.725	1166.279	1008.594	431.954	954.204	520.74	283.498	1261.798	-98.761	417.322	1387.49	582.913	465.378	904.693	582.274	260.092	983.755
810	8.09000	662.969	466.131	905.643	502.831	464.618	903.757	626.734	258.022	980.566	537.704	262.130	986.899	436.920	295.603	1467.334	1027.088	407.866	948.642	-87.021	445.715	1381.939	989.864	456.154	959.548	593.728	257.370	1450.999	585.524	415.590	1394.393	779.671	323.116	1450.645	884.111	268.494	1140.405	927.606	293.033	1191.983	144.424	342.601	1317.683	157.299	298.459	1383.521	-110.541	388.464	1394.858	905.859	280.764	1166.194	1008.476	432.01	954.095	520.705	283.476	1261.963	-98.781	417.089	1388.399	582.9	465.375	904.7	582.219	260.076	983.733
811	8.10000	662.957	466.148	905.639	502.810	464.601	903.772	626.701	258.023	980.554	537.714	262.161	986.893	437.055	295.576	1467.447	1027.005	407.950	948.584	-87.092	445.565	1382.999	989.838	456.236	959.486	593.838	257.367	1450.990	585.603	415.588	1394.453	779.704	323.133	1450.615	884.138	268.588	1140.412	927.643	293.116	1191.955	144.354	342.596	1318.326	157.329	298.423	1384.130	-110.549	388.228	1396.045	905.89	280.852	1166.184	1008.422	432.093	954.035	520.734	283.505	1262.271	-98.821	416.897	1389.522	582.884	465.375	904.706	582.207	260.092	983.724
812	8.11000	662.963	466.130	905.664	502.824	464.572	903.731	626.817	258.000	980.556	537.813	262.133	986.861	437.286	295.528	1467.614	1027.016	408.026	948.554	-87.186	445.359	1384.065	989.822	456.322	959.454	593.989	257.333	1451.014	585.654	415.598	1394.510	779.860	323.198	1450.628	884.267	268.625	1140.372	927.732	293.181	1191.941	144.398	342.567	1319.061	157.439	298.339	1384.846	-110.439	387.995	1396.899	906.0	280.903	1166.157	1008.419	432.174	954.004	520.853	283.482	1262.609	-98.812	416.677	1390.482	582.894	465.351	904.697	582.315	260.067	983.708
813	8.12000	662.923	466.117	905.653	502.773	464.553	903.760	626.788	257.984	980.541	537.749	262.069	986.886	437.443	295.474	1467.905	1026.974	408.124	948.482	-87.129	445.193	1385.204	989.731	456.358	959.355	594.079	257.302	1451.010	585.771	415.585	1394.552	779.947	323.234	1450.627	884.301	268.651	1140.332	927.770	293.248	1191.914	144.271	342.507	1319.731	157.418	298.215	1385.656	-110.459	387.783	1398.193	906.035	280.95	1166.123	1008.352	432.241	953.918	520.86	283.433	1262.994	-98.794	416.488	1391.698	582.848	465.335	904.707	582.269	260.026	983.714
814	8.13000	662.947	466.129	905.645	502.778	464.534	903.758	626.767	257.970	980.523	537.711	262.060	986.850	437.577	295.455	1468.033	1026.833	408.255	948.360	-87.203	444.974	1386.450	989.638	456.481	959.239	594.116	257.265	1450.997	585.465	415.529	1394.441	779.942	323.277	1450.595	884.249	268.747	1140.274	927.723	293.363	1191.793	144.092	342.442	1320.535	157.411	298.206	1386.277	-110.453	387.588	1399.414	905.986	281.055	1166.034	1008.236	432.368	953.8	520.83	283.476	1263.275	-98.828	416.281	1392.932	582.862	465.332	904.702	582.239	260.015	983.687
815	8.14000	662.903	466.119	905.678	502.755	464.501	903.748	626.771	257.966	980.531	537.755	262.069	986.850	437.793	295.403	1468.241	1026.816	408.374	948.310	-87.271	444.774	1387.711	989.598	456.595	959.174	594.251	257.248	1451.009	585.487	415.513	1394.493	780.052	323.333	1450.563	884.346	268.863	1140.259	927.778	293.481	1191.750	144.064	342.476	1321.405	157.519	298.192	1387.082	-110.407	387.393	1400.704	906.062	281.172	1166.005	1008.207	432.485	953.742	520.933	283.528	1263.671	-98.839	416.083	1394.207	582.829	465.31	904.713	582.263	260.018	983.69
816	8.15000	662.881	466.137	905.685	502.747	464.474	903.787	626.813	257.945	980.568	537.774	262.034	986.903	438.059	295.353	1468.447	1026.836	408.495	948.269	-87.297	444.592	1389.167	989.600	456.725	959.139	594.419	257.210	1451.028	585.577	415.497	1394.551	780.275	323.407	1450.570	884.432	268.928	1140.248	927.931	293.576	1191.753	143.991	342.497	1322.161	157.542	298.114	1387.929	-110.386	387.153	1402.196	906.182	281.252	1166.001	1008.218	432.61	953.704	520.987	283.521	1264.089	-98.841	415.873	1395.681	582.814	465.305	904.736	582.293	259.99	983.736
817	8.16000	662.860	466.094	905.664	502.711	464.462	903.779	626.793	257.908	980.552	537.746	261.953	986.882	438.222	295.310	1468.641	1026.726	408.635	948.161	-87.331	444.366	1390.622	989.507	456.815	959.053	594.489	257.166	1451.030	585.924	415.541	1394.816	780.340	323.464	1450.525	884.434	269.004	1140.182	927.890	293.670	1191.639	143.786	342.409	1323.167	157.562	298.044	1388.872	-110.303	386.968	1403.596	906.162	281.337	1165.91	1008.117	432.725	953.607	520.998	283.524	1264.527	-98.817	415.667	1397.109	582.785	465.278	904.721	582.269	259.93	983.717
