568	5.67000	522.944	309.168	1403.447	516.144	452.668	1341.160	560.825	297.472	960.309	480.234	297.926	960.925	600.306	484.100	892.705	449.862	480.493	893.103	707.311	396.754	1371.883	364.538	361.279	1402.316	111.800	412.619	1290.737	129.478	373.522	1330.730	-117.241	473.678	1370.520	-130.554	418.987	1380.044	745.902	364.167	1086.662	802.501	474.864	858.644	832.216	426.112	858.242	774.202	419.515	972.653	817.359	450.488	858.443	120.639	393.071	1310.734	-123.898	446.332	1375.282	525.084	482.297	892.904	520.529	297.699	960.617
569	5.68000	522.921	309.095	1403.435	516.092	452.601	1341.160	560.827	297.426	960.297	480.241	297.888	960.898	600.280	484.028	892.693	449.854	480.447	893.136	707.329	396.686	1371.856	364.541	361.197	1402.308	111.798	412.558	1290.695	129.498	373.432	1330.647	-117.234	473.649	1370.454	-130.549	418.946	1379.898	745.909	364.083	1086.645	802.382	474.737	858.594	832.127	425.998	858.226	774.145	419.41	972.62	817.255	450.368	858.41	120.648	392.995	1310.671	-123.892	446.298	1375.176	525.067	482.238	892.914	520.534	297.657	960.598
570	5.69000	522.919	309.008	1403.443	516.136	452.492	1341.167	560.796	297.386	960.286	480.268	297.826	960.880	600.263	483.988	892.706	449.884	480.388	893.127	707.338	396.617	1371.843	364.530	361.112	1402.313	111.807	412.513	1290.638	129.528	373.400	1330.512	-117.246	473.626	1370.358	-130.539	418.897	1379.743	745.865	363.992	1086.624	802.375	474.619	858.571	832.108	425.901	858.153	774.12	419.306	972.598	817.241	450.26	858.362	120.667	392.957	1310.575	-123.892	446.261	1375.05	525.073	482.188	892.917	520.532	297.606	960.583
571	5.70000	522.923	308.882	1403.427	516.068	452.422	1341.156	560.798	297.312	960.297	480.251	297.753	960.879	600.236	483.958	892.697	449.850	480.352	893.158	707.330	396.510	1371.850	364.537	361.018	1402.289	111.828	412.504	1290.593	129.545	373.377	1330.461	-117.216	473.562	1370.320	-130.560	418.856	1379.617	745.866	363.906	1086.606	802.330	474.506	858.557	832.055	425.782	858.128	774.098	419.206	972.582	817.192	450.144	858.342	120.686	392.941	1310.527	-123.888	446.209	1374.968	525.043	482.155	892.928	520.524	297.533	960.588
572	5.71000	522.881	308.784	1403.428	516.047	452.327	1341.154	560.805	297.246	960.274	480.228	297.703	960.863	600.204	483.885	892.696	449.848	480.280	893.137	707.294	396.437	1371.814	364.532	360.918	1402.318	111.865	412.479	1290.553	129.548	373.325	1330.376	-117.237	473.481	1370.239	-130.521	418.818	1379.517	745.854	363.822	1086.601	802.190	474.412	858.480	832.023	425.665	858.106	774.022	419.117	972.541	817.107	450.038	858.293	120.707	392.902	1310.465	-123.879	446.149	1374.878	525.026	482.082	892.917	520.516	297.474	960.569
573	5.72000	522.887	308.695	1403.427	516.019	452.252	1341.160	560.785	297.173	960.273	480.232	297.652	960.846	600.199	483.843	892.704	449.851	480.226	893.175	707.289	396.346	1371.806	364.492	360.826	1402.302	111.827	412.441	1290.495	129.536	373.278	1330.364	-117.251	473.464	1370.137	-130.538	418.813	1379.452	745.857	363.755	1086.604	802.195	474.294	858.485	831.962	425.561	858.099	774.026	419.024	972.544	817.079	449.928	858.292	120.681	392.86	1310.429	-123.895	446.139	1374.794	525.025	482.034	892.939	520.509	297.413	960.56
574	5.73000	522.888	308.621	1403.430	516.030	452.163	1341.169	560.772	297.108	960.270	480.205	297.573	960.864	600.242	483.790	892.734	449.835	480.162	893.168	707.304	396.255	1371.787	364.472	360.747	1402.314	111.852	412.344	1290.483	129.523	373.226	1330.346	-117.237	473.426	1370.061	-130.566	418.794	1379.379	745.833	363.670	1086.560	802.147	474.202	858.435	831.907	425.468	858.044	773.99	418.936	972.497	817.027	449.835	858.239	120.688	392.785	1310.414	-123.901	446.11	1374.72	525.038	481.976	892.951	520.489	297.341	960.567
575	5.74000	522.876	308.519	1403.449	516.001	452.070	1341.171	560.758	297.043	960.274	480.187	297.499	960.852	600.200	483.761	892.741	449.827	480.108	893.194	707.302	396.160	1371.772	364.457	360.673	1402.311	111.826	412.265	1290.452	129.512	373.164	1330.313	-117.278	473.418	1369.989	-130.566	418.754	1379.292	745.772	363.593	1086.560	802.135	474.098	858.435	831.858	425.369	858.048	773.954	418.846	972.497	816.996	449.734	858.241	120.669	392.714	1310.383	-123.922	446.086	1374.64	525.014	481.935	892.967	520.473	297.271	960.563
576	5.75000	522.885	308.452	1403.449	515.982	451.969	1341.169	560.733	296.974	960.278	480.202	297.426	960.843	600.200	483.680	892.778	449.832	480.045	893.184	707.268	396.081	1371.789	364.439	360.595	1402.325	111.835	412.169	1290.373	129.485	373.106	1330.300	-117.284	473.395	1369.904	-130.600	418.738	1379.250	745.774	363.523	1086.550	802.055	474.021	858.423	831.805	425.288	858.024	773.914	418.772	972.486	816.93	449.654	858.224	120.66	392.637	1310.336	-123.942	446.067	1374.577	525.016	481.863	892.981	520.467	297.2	960.561
577	5.76000	522.849	308.362	1403.466	515.950	451.873	1341.169	560.744	296.896	960.270	480.185	297.354	960.832	600.195	483.617	892.771	449.766	479.995	893.207	707.241	395.971	1371.811	364.416	360.516	1402.297	111.828	412.142	1290.335	129.492	373.065	1330.237	-117.293	473.337	1369.826	-130.609	418.697	1379.184	745.747	363.425	1086.575	801.935	473.889	858.419	831.775	425.192	858.056	773.841	418.657	972.497	816.855	449.541	858.237	120.66	392.603	1310.286	-123.951	446.017	1374.505	524.981	481.806	892.989	520.465	297.125	960.551
578	5.77000	522.835	308.271	1403.465	515.882	451.784	1341.169	560.715	296.823	960.262	480.168	297.262	960.836	600.184	483.565	892.758	449.750	479.929	893.202	707.216	395.880	1371.822	364.388	360.444	1402.286	111.835	412.087	1290.258	129.502	373.018	1330.164	-117.296	473.278	1369.783	-130.629	418.637	1379.101	745.688	363.332	1086.587	801.880	473.836	858.406	831.728	425.113	858.036	773.784	418.584	972.496	816.804	449.475	858.221	120.668	392.553	1310.211	-123.963	445.957	1374.442	524.967	481.747	892.98	520.442	297.043	960.549
579	5.78000	522.804	308.175	1403.453	515.886	451.709	1341.176	560.700	296.727	960.251	480.149	297.179	960.834	600.075	483.506	892.756	449.781	479.858	893.191	707.197	395.761	1371.809	364.367	360.358	1402.262	111.812	412.000	1290.215	129.498	372.945	1330.104	-117.239	473.265	1369.634	-130.639	418.611	1379.027	745.658	363.269	1086.587	801.819	473.745	858.433	831.656	425.052	858.030	773.738	418.507	972.51	816.737	449.399	858.231	120.655	392.472	1310.159	-123.939	445.938	1374.331	524.928	481.682	892.974	520.425	296.953	960.543
580	5.79000	522.796	308.086	1403.449	515.898	451.599	1341.179	560.698	296.638	960.226	480.156	297.100	960.811	600.167	483.443	892.764	449.756	479.762	893.215	707.179	395.670	1371.834	364.342	360.257	1402.248	111.796	411.913	1290.153	129.493	372.893	1330.052	-117.263	473.205	1369.582	-130.634	418.551	1378.942	745.622	363.177	1086.613	801.839	473.687	858.423	831.603	424.972	858.021	773.731	418.432	972.518	816.721	449.329	858.222	120.644	392.403	1310.102	-123.948	445.878	1374.262	524.962	481.602	892.99	520.427	296.869	960.519
581	5.80000	522.782	308.000	1403.443	515.885	451.508	1341.156	560.697	296.572	960.204	480.146	297.016	960.810	600.136	483.369	892.764	449.750	479.697	893.195	707.157	395.542	1371.810	364.312	360.151	1402.223	111.807	411.834	1290.116	129.452	372.782	1330.021	-117.270	473.166	1369.524	-130.669	418.528	1378.888	745.611	363.098	1086.590	801.750	473.628	858.406	831.560	424.925	858.008	773.68	418.363	972.498	816.655	449.276	858.207	120.63	392.308	1310.068	-123.97	445.847	1374.206	524.943	481.533	892.98	520.422	296.794	960.507
582	5.81000	522.746	307.904	1403.413	515.896	451.415	1341.153	560.665	296.484	960.196	480.115	296.930	960.796	600.130	483.308	892.800	449.667	479.604	893.216	707.170	395.455	1371.807	364.302	360.047	1402.211	111.796	411.760	1290.068	129.424	372.722	1330.004	-117.285	473.110	1369.471	-130.672	418.467	1378.823	745.594	363.013	1086.601	801.780	473.594	858.464	831.513	424.876	858.005	773.687	418.303	972.533	816.647	449.235	858.235	120.61	392.241	1310.036	-123.978	445.788	1374.147	524.899	481.456	893.008	520.39	296.707	960.496
583	5.82000	522.724	307.812	1403.405	515.834	451.313	1341.159	560.653	296.421	960.175	480.125	296.845	960.806	600.115	483.260	892.779	449.685	479.552	893.177	707.142	395.352	1371.790	364.272	359.939	1402.210	111.807	411.732	1290.031	129.419	372.669	1329.952	-117.271	473.039	1369.395	-130.711	418.417	1378.751	745.544	362.920	1086.582	801.742	473.525	858.449	831.491	424.800	858.002	773.643	418.222	972.515	816.616	449.163	858.226	120.613	392.201	1309.992	-123.991	445.728	1374.073	524.9	481.406	892.978	520.389	296.633	960.49
584	5.83000	522.684	307.693	1403.416	515.862	451.218	1341.146	560.643	296.334	960.155	480.101	296.788	960.792	600.135	483.187	892.778	449.670	479.454	893.189	707.126	395.244	1371.788	364.217	359.858	1402.199	111.762	411.641	1290.006	129.402	372.578	1329.908	-117.270	472.976	1369.318	-130.751	418.321	1378.675	745.551	362.839	1086.594	801.744	473.486	858.451	831.470	424.760	857.992	773.648	418.163	972.523	816.607	449.123	858.221	120.582	392.11	1309.957	-124.011	445.649	1373.996	524.903	481.321	892.984	520.372	296.561	960.474
585	5.84000	522.662	307.586	1403.401	515.912	451.119	1341.163	560.633	296.274	960.137	480.091	296.699	960.790	600.139	483.100	892.779	449.619	479.378	893.213	707.117	395.116	1371.791	364.192	359.754	1402.176	111.801	411.640	1289.955	129.387	372.524	1329.865	-117.302	472.903	1369.258	-130.771	418.266	1378.590	745.539	362.761	1086.568	801.738	473.447	858.468	831.448	424.717	858.006	773.639	418.104	972.518	816.593	449.082	858.237	120.594	392.082	1309.91	-124.036	445.585	1373.924	524.879	481.239	892.996	520.362	296.486	960.463
586	5.85000	522.656	307.474	1403.384	515.905	451.018	1341.168	560.614	296.199	960.119	480.083	296.634	960.785	600.111	483.029	892.767	449.594	479.291	893.217	707.131	394.984	1371.795	364.190	359.637	1402.220	111.799	411.590	1289.898	129.388	372.459	1329.779	-117.333	472.837	1369.232	-130.805	418.154	1378.493	745.506	362.672	1086.571	801.658	473.402	858.452	831.446	424.684	858.016	773.582	418.037	972.511	816.552	449.043	858.234	120.594	392.024	1309.838	-124.069	445.495	1373.862	524.852	481.16	892.992	520.349	296.417	960.452
587	5.86000	522.633	307.361	1403.375	515.886	450.924	1341.146	560.609	296.129	960.096	480.035	296.545	960.765	600.054	482.960	892.787	449.598	479.236	893.213	707.067	394.872	1371.777	364.131	359.517	1402.174	111.802	411.543	1289.865	129.367	372.404	1329.698	-117.370	472.769	1369.143	-130.859	418.103	1378.434	745.483	362.586	1086.586	801.740	473.359	858.500	831.423	424.609	857.993	773.611	417.972	972.543	816.582	448.984	858.246	120.584	391.974	1309.782	-124.115	445.436	1373.789	524.826	481.098	893.0	520.322	296.337	960.43
588	5.87000	522.583	307.257	1403.364	515.902	450.791	1341.152	560.555	296.037	960.107	480.009	296.463	960.785	600.078	482.885	892.769	449.572	479.151	893.212	707.065	394.738	1371.811	364.131	359.410	1402.164	111.818	411.478	1289.832	129.357	372.309	1329.646	-117.377	472.675	1369.061	-130.881	417.998	1378.363	745.422	362.481	1086.580	801.776	473.289	858.516	831.406	424.578	858.026	773.599	417.885	972.548	816.591	448.933	858.271	120.588	391.894	1309.739	-124.129	445.337	1373.712	524.825	481.018	892.99	520.282	296.25	960.446
589	5.88000	522.583	307.128	1403.342	515.839	450.679	1341.182	560.535	295.975	960.110	480.008	296.404	960.768	600.097	482.812	892.768	449.543	479.085	893.240	707.032	394.604	1371.815	364.068	359.290	1402.139	111.791	411.394	1289.794	129.309	372.228	1329.572	-117.475	472.590	1368.963	-130.922	417.968	1378.301	745.415	362.389	1086.587	801.774	473.266	858.528	831.384	424.509	858.058	773.594	417.827	972.558	816.579	448.888	858.293	120.55	391.811	1309.683	-124.198	445.279	1373.632	524.82	480.948	893.004	520.271	296.19	960.439
590	5.89000	522.515	307.006	1403.354	515.805	450.556	1341.168	560.525	295.899	960.112	479.966	296.313	960.773	600.099	482.722	892.772	449.491	479.016	893.246	707.014	394.469	1371.834	364.019	359.179	1402.150	111.762	411.281	1289.737	129.275	372.126	1329.543	-117.454	472.554	1368.864	-130.950	417.930	1378.249	745.391	362.291	1086.591	801.745	473.220	858.558	831.383	424.429	858.046	773.568	417.755	972.574	816.564	448.825	858.302	120.519	391.703	1309.64	-124.202	445.242	1373.557	524.795	480.869	893.009	520.245	296.106	960.442
591	5.90000	522.480	306.891	1403.346	515.856	450.440	1341.169	560.485	295.786	960.100	479.969	296.245	960.763	600.071	482.659	892.793	449.496	478.963	893.240	706.978	394.377	1371.826	363.996	359.092	1402.150	111.743	411.184	1289.689	129.253	372.024	1329.493	-117.455	472.509	1368.776	-131.024	417.893	1378.201	745.345	362.196	1086.571	801.737	473.181	858.576	831.411	424.401	858.072	773.541	417.688	972.573	816.574	448.791	858.324	120.498	391.604	1309.591	-124.239	445.201	1373.488	524.784	480.811	893.016	520.227	296.015	960.432
592	5.91000	522.469	306.778	1403.322	515.776	450.345	1341.186	560.491	295.728	960.104	479.917	296.143	960.753	600.058	482.535	892.779	449.506	478.880	893.230	706.935	394.276	1371.840	363.969	358.972	1402.150	111.711	411.083	1289.642	129.232	371.930	1329.462	-117.508	472.467	1368.677	-131.003	417.851	1378.148	745.338	362.093	1086.591	801.767	473.127	858.601	831.368	424.346	858.064	773.553	417.61	972.596	816.568	448.736	858.332	120.471	391.507	1309.552	-124.255	445.159	1373.412	524.782	480.707	893.005	520.204	295.935	960.428
593	5.92000	522.439	306.674	1403.313	515.775	450.222	1341.182	560.449	295.639	960.106	479.913	296.068	960.756	600.000	482.466	892.799	449.501	478.815	893.236	706.901	394.163	1371.836	363.888	358.858	1402.172	111.692	410.944	1289.574	129.191	371.832	1329.441	-117.546	472.388	1368.604	-131.066	417.773	1378.064	745.342	362.022	1086.598	801.764	473.047	858.634	831.375	424.271	858.147	773.553	417.534	972.616	816.57	448.659	858.39	120.441	391.388	1309.508	-124.306	445.081	1373.334	524.75	480.64	893.017	520.181	295.853	960.431
594	5.93000	522.379	306.561	1403.338	515.701	450.112	1341.171	560.431	295.542	960.115	479.872	295.987	960.762	599.956	482.397	892.802	449.473	478.748	893.222	706.882	394.041	1371.861	363.881	358.770	1402.153	111.649	410.832	1289.543	129.183	371.739	1329.414	-117.579	472.305	1368.554	-131.123	417.693	1377.967	745.310	361.951	1086.619	801.754	472.985	858.663	831.385	424.207	858.155	773.532	417.468	972.641	816.57	448.596	858.409	120.416	391.285	1309.478	-124.351	444.999	1373.261	524.715	480.572	893.012	520.152	295.764	960.438
595	5.94000	522.352	306.435	1403.339	515.659	450.000	1341.185	560.382	295.455	960.101	479.847	295.902	960.744	599.949	482.272	892.804	449.505	478.658	893.227	706.866	393.951	1371.872	363.851	358.678	1402.122	111.650	410.772	1289.493	129.163	371.691	1329.354	-117.581	472.211	1368.500	-131.176	417.590	1377.882	745.301	361.852	1086.628	801.799	472.920	858.678	831.398	424.134	858.209	773.55	417.386	972.653	816.599	448.527	858.443	120.407	391.231	1309.423	-124.379	444.9	1373.191	524.727	480.465	893.015	520.114	295.678	960.423
596	5.95000	522.331	306.338	1403.339	515.624	449.896	1341.172	560.374	295.378	960.095	479.820	295.829	960.733	599.971	482.191	892.813	449.475	478.601	893.235	706.816	393.852	1371.897	363.813	358.588	1402.127	111.625	410.722	1289.426	129.142	371.577	1329.314	-117.626	472.105	1368.412	-131.196	417.497	1377.772	745.288	361.762	1086.640	801.780	472.853	858.707	831.393	424.066	858.202	773.534	417.308	972.674	816.587	448.459	858.455	120.383	391.149	1309.37	-124.411	444.801	1373.092	524.723	480.396	893.024	520.097	295.603	960.414
597	5.96000	522.323	306.223	1403.354	515.563	449.762	1341.205	560.355	295.295	960.089	479.813	295.742	960.726	599.942	482.088	892.831	449.484	478.517	893.225	706.789	393.749	1371.908	363.787	358.494	1402.120	111.593	410.649	1289.392	129.114	371.494	1329.236	-117.634	471.987	1368.329	-131.244	417.422	1377.611	745.299	361.687	1086.653	801.782	472.771	858.680	831.404	423.989	858.219	773.541	417.229	972.667	816.593	448.38	858.449	120.353	391.072	1309.314	-124.439	444.705	1372.97	524.713	480.303	893.028	520.084	295.519	960.408
598	5.97000	522.262	306.107	1403.339	515.542	449.677	1341.181	560.356	295.182	960.093	479.808	295.659	960.701	599.905	482.005	892.808	449.417	478.448	893.306	706.764	393.656	1371.900	363.765	358.395	1402.118	111.595	410.597	1289.314	129.065	371.412	1329.162	-117.651	471.927	1368.247	-131.283	417.323	1377.511	745.336	361.627	1086.663	801.797	472.679	858.739	831.451	423.899	858.228	773.567	417.153	972.701	816.624	448.289	858.484	120.33	391.005	1309.238	-124.467	444.625	1372.879	524.661	480.226	893.057	520.082	295.421	960.397
599	5.98000	522.273	306.005	1403.323	515.480	449.558	1341.192	560.350	295.099	960.081	479.762	295.578	960.710	599.901	481.923	892.829	449.439	478.356	893.304	706.744	393.563	1371.904	363.751	358.293	1402.097	111.553	410.484	1289.288	129.057	371.312	1329.115	-117.679	471.841	1368.168	-131.282	417.233	1377.411	745.285	361.540	1086.664	801.836	472.607	858.769	831.444	423.825	858.256	773.561	417.074	972.716	816.64	448.216	858.513	120.305	390.898	1309.202	-124.481	444.537	1372.789	524.67	480.139	893.066	520.056	295.338	960.396
600	5.99000	522.238	305.901	1403.344	515.450	449.461	1341.203	560.344	295.002	960.078	479.751	295.501	960.697	599.868	481.844	892.855	449.435	478.272	893.327	706.708	393.454	1371.890	363.698	358.165	1402.101	111.527	410.401	1289.241	129.037	371.213	1329.040	-117.663	471.740	1368.081	-131.312	417.151	1377.323	745.309	361.466	1086.636	801.825	472.528	858.744	831.439	423.732	858.259	773.567	416.997	972.69	816.632	448.13	858.502	120.282	390.807	1309.14	-124.488	444.446	1372.702	524.652	480.058	893.091	520.048	295.251	960.388
601	6.00000	522.224	305.796	1403.337	515.446	449.377	1341.210	560.335	294.926	960.072	479.733	295.418	960.688	599.876	481.768	892.877	449.408	478.194	893.308	706.677	393.362	1371.913	363.675	358.070	1402.069	111.514	410.245	1289.209	129.005	371.075	1329.022	-117.688	471.702	1368.017	-131.353	417.083	1377.215	745.282	361.367	1086.663	801.901	472.425	858.790	831.478	423.660	858.327	773.591	416.896	972.726	816.689	448.043	858.558	120.26	390.66	1309.115	-124.52	444.393	1372.616	524.642	479.981	893.092	520.034	295.172	960.38
602	6.01000	522.196	305.693	1403.341	515.417	449.270	1341.236	560.299	294.842	960.058	479.721	295.327	960.688	599.826	481.697	892.893	449.379	478.120	893.353	706.625	393.226	1371.914	363.673	357.967	1402.079	111.512	410.141	1289.150	128.989	370.990	1328.973	-117.696	471.612	1367.934	-131.384	416.990	1377.137	745.282	361.270	1086.662	801.889	472.324	858.818	831.517	423.561	858.322	773.586	416.797	972.74	816.703	447.942	858.57	120.251	390.566	1309.062	-124.54	444.301	1372.535	524.602	479.909	893.123	520.01	295.084	960.373
603	6.02000	522.134	305.583	1403.328	515.382	449.167	1341.228	560.270	294.764	960.063	479.684	295.257	960.663	599.828	481.607	892.896	449.351	478.035	893.397	706.604	393.090	1371.913	363.654	357.864	1402.054	111.512	410.072	1289.102	128.962	370.893	1328.956	-117.713	471.551	1367.851	-131.372	416.910	1377.060	745.280	361.183	1086.680	801.897	472.243	858.836	831.505	423.467	858.326	773.589	416.713	972.758	816.701	447.855	858.581	120.237	390.482	1309.029	-124.543	444.231	1372.456	524.59	479.821	893.147	519.977	295.01	960.363
604	6.03000	522.140	305.474	1403.335	515.369	449.060	1341.202	560.276	294.697	960.047	479.664	295.176	960.669	599.766	481.569	892.897	449.394	477.984	893.337	706.596	392.978	1371.932	363.588	357.773	1402.065	111.450	409.983	1289.049	128.930	370.810	1328.922	-117.723	471.477	1367.788	-131.416	416.821	1376.993	745.268	361.087	1086.694	801.851	472.154	858.817	831.557	423.373	858.351	773.56	416.62	972.755	816.704	447.764	858.584	120.19	390.397	1308.986	-124.57	444.149	1372.39	524.58	479.776	893.117	519.97	294.937	960.358
605	6.04000	522.123	305.351	1403.308	515.325	448.964	1341.193	560.240	294.621	960.035	479.673	295.117	960.632	599.801	481.496	892.923	449.401	477.909	893.352	706.571	392.866	1371.932	363.575	357.662	1402.050	111.443	409.917	1288.977	128.924	370.743	1328.856	-117.728	471.380	1367.733	-131.404	416.711	1376.908	745.273	360.969	1086.700	801.804	472.043	858.789	831.536	423.272	858.360	773.538	416.506	972.745	816.67	447.658	858.574	120.184	390.33	1308.917	-124.566	444.046	1372.32	524.601	479.702	893.138	519.957	294.869	960.333
606	6.05000	522.102	305.237	1403.322	515.348	448.856	1341.213	560.227	294.552	960.022	479.668	295.036	960.635	599.739	481.438	892.909	449.368	477.854	893.399	706.565	392.743	1371.945	363.558	357.553	1402.046	111.430	409.839	1288.917	128.903	370.652	1328.801	-117.707	471.266	1367.644	-131.417	416.636	1376.773	745.253	360.866	1086.697	801.834	471.934	858.822	831.536	423.155	858.365	773.543	416.4	972.759	816.685	447.544	858.593	120.166	390.245	1308.859	-124.562	443.951	1372.208	524.553	479.646	893.154	519.947	294.794	960.329
607	6.06000	522.063	305.127	1403.323	515.280	448.733	1341.237	560.213	294.460	960.030	479.633	294.964	960.620	599.698	481.376	892.919	449.317	477.775	893.402	706.504	392.620	1371.934	363.485	357.413	1402.048	111.411	409.751	1288.880	128.925	370.589	1328.742	-117.800	471.166	1367.605	-131.445	416.485	1376.688	745.239	360.749	1086.699	801.793	471.819	858.824	831.562	423.058	858.344	773.516	416.284	972.762	816.678	447.438	858.584	120.168	390.17	1308.811	-124.623	443.826	1372.147	524.507	479.575	893.16	519.923	294.712	960.325
608	6.07000	522.029	305.013	1403.314	515.281	448.616	1341.244	560.210	294.406	960.025	479.638	294.890	960.594	599.716	481.335	892.943	449.357	477.724	893.386	706.513	392.496	1371.940	363.466	357.297	1402.041	111.416	409.707	1288.854	128.880	370.464	1328.685	-117.816	471.060	1367.513	-131.487	416.381	1376.610	745.232	360.613	1086.697	801.781	471.700	858.819	831.559	422.940	858.389	773.506	416.156	972.758	816.67	447.32	858.604	120.148	390.086	1308.769	-124.651	443.721	1372.061	524.537	479.529	893.164	519.924	294.648	960.31
