NO_OF_FRAMES	5191
NO_OF_CAMERAS	7
NO_OF_MARKERS	16
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-06, 14:06:15	955533.89441730
DATA_INCLUDED	3D
MARKER_NAMES	EIAS_D	EIAS_E	EIPS_E	AEC7	IJE	PEU_D	EIPS_D	PER_E	PER_D	AC_D	AC_E	EM_D	EL_D	EM_E	EL_E	PEU_E
759	7.58000	717.684	497.920	972.018	511.296	507.976	980.417	558.737	259.794	1144.370	598.387	331.801	1648.648	603.459	511.618	1580.327	983.914	457.696	1071.794	650.869	260.990	1150.007	-153.393	515.041	1598.003	922.250	462.648	1079.483	787.845	402.908	1639.199	446.324	396.064	1678.842	939.478	279.737	1305.662	984.659	332.621	1378.065	120.945	449.497	1524.247	138.727	401.514	1606.278	-166.414	459.432	1609.303
760	7.59000	717.656	497.912	972.021	511.298	508.008	980.420	558.711	259.814	1144.367	598.426	331.880	1648.645	603.443	511.676	1580.320	983.903	457.740	1071.814	650.883	261.016	1149.985	-153.330	515.205	1597.862	922.300	462.703	1079.480	787.843	402.946	1639.173	446.326	396.103	1678.790	939.441	279.743	1305.652	984.637	332.624	1378.064	120.892	449.292	1524.181	138.740	401.473	1606.245	-166.500	459.620	1609.321
761	7.60000	717.653	497.949	972.035	511.304	508.004	980.399	558.671	259.824	1144.359	598.425	331.917	1648.639	603.484	511.695	1580.282	983.923	457.745	1071.795	650.868	261.034	1149.979	-153.330	515.384	1597.732	922.310	462.746	1079.480	787.873	403.023	1639.159	446.321	396.101	1678.747	939.459	279.763	1305.616	984.679	332.647	1378.063	120.866	449.127	1524.120	138.706	401.440	1606.255	-166.513	459.884	1609.327
762	7.61000	717.655	497.951	972.011	511.272	508.045	980.397	558.703	259.831	1144.367	598.422	331.972	1648.653	603.460	511.734	1580.264	983.898	457.808	1071.798	650.886	261.025	1149.980	-153.281	515.524	1597.637	922.257	462.787	1079.499	787.905	403.109	1639.160	446.299	396.116	1678.729	939.469	279.808	1305.615	984.643	332.644	1378.046	120.872	449.042	1524.048	138.731	401.421	1606.259	-166.583	460.085	1609.378
763	7.62000	717.691	497.934	972.047	511.304	508.069	980.361	558.674	259.862	1144.391	598.436	332.011	1648.654	603.467	511.780	1580.250	983.941	457.830	1071.790	650.875	261.068	1149.978	-153.307	515.659	1597.578	922.276	462.828	1079.487	787.898	403.146	1639.149	446.301	396.156	1678.718	939.486	279.856	1305.604	984.661	332.700	1378.037	120.837	448.997	1524.053	138.732	401.425	1606.242	-166.641	460.301	1609.398
764	7.63000	717.552	497.990	971.968	511.296	508.070	980.395	558.706	259.889	1144.379	598.484	332.063	1648.639	603.486	511.818	1580.236	983.873	457.872	1071.811	650.852	261.085	1149.970	-153.322	515.766	1597.462	922.263	462.836	1079.505	787.889	403.210	1639.164	446.295	396.167	1678.724	939.469	279.876	1305.621	984.674	332.762	1378.063	120.866	449.071	1524.025	138.721	401.470	1606.230	-166.673	460.453	1609.378
765	7.64000	717.568	497.994	971.966	511.274	508.097	980.371	558.653	259.926	1144.377	598.472	332.100	1648.663	603.424	511.821	1580.211	983.877	457.882	1071.805	650.843	261.116	1149.970	-153.325	515.828	1597.329	922.235	462.862	1079.506	787.886	403.224	1639.163	446.310	396.196	1678.735	939.494	279.933	1305.637	984.672	332.846	1378.061	120.900	449.168	1524.020	138.726	401.579	1606.244	-166.694	460.546	1609.320
766	7.65000	717.613	498.008	971.984	511.309	508.109	980.376	558.628	259.937	1144.394	598.469	332.132	1648.650	603.432	511.855	1580.230	983.806	457.940	1071.774	650.838	261.151	1149.978	-153.264	515.871	1597.115	922.191	462.914	1079.488	787.917	403.294	1639.180	446.334	396.267	1678.742	939.510	279.968	1305.644	984.683	332.904	1378.073	120.961	449.289	1524.024	138.755	401.719	1606.277	-166.681	460.637	1609.291
767	7.66000	717.640	498.029	971.992	511.305	508.127	980.371	558.671	259.964	1144.397	598.462	332.156	1648.659	603.453	511.879	1580.226	983.771	457.931	1071.777	650.799	261.155	1149.984	-153.308	515.939	1597.017	922.153	462.903	1079.464	787.896	403.345	1639.178	446.328	396.358	1678.760	939.507	280.031	1305.682	984.697	332.982	1378.076	121.014	449.428	1524.011	138.773	401.815	1606.314	-166.695	460.678	1609.259
768	7.67000	717.613	498.062	971.985	511.282	508.171	980.352	558.615	259.994	1144.381	598.462	332.206	1648.660	603.471	511.898	1580.209	983.738	457.990	1071.747	650.808	261.195	1149.965	-153.376	515.978	1596.899	922.119	462.908	1079.437	787.917	403.385	1639.185	446.348	396.465	1678.759	939.489	280.060	1305.652	984.718	333.090	1378.063	121.057	449.554	1524.025	138.783	401.923	1606.313	-166.691	460.732	1609.140
769	7.68000	717.698	498.096	972.046	511.262	508.189	980.326	558.596	259.993	1144.382	598.460	332.257	1648.654	603.472	511.957	1580.212	983.658	458.015	1071.717	650.780	261.207	1149.994	-153.370	516.003	1596.810	922.077	462.923	1079.408	787.922	403.449	1639.169	446.368	396.542	1678.778	939.528	280.114	1305.654	984.720	333.108	1378.095	121.022	449.599	1524.006	138.770	402.029	1606.312	-166.756	460.775	1609.133
770	7.69000	717.602	498.058	971.978	511.229	508.214	980.326	558.578	260.023	1144.420	598.481	332.309	1648.667	603.528	512.000	1580.200	983.675	458.009	1071.733	650.782	261.225	1150.019	-153.398	516.030	1596.693	922.071	462.934	1079.431	787.913	403.468	1639.187	446.392	396.610	1678.731	939.532	280.156	1305.662	984.707	333.139	1378.075	121.048	449.716	1524.016	138.753	402.089	1606.310	-166.755	460.826	1609.098
771	7.70000	717.608	498.105	971.959	511.245	508.230	980.304	558.561	260.078	1144.401	598.501	332.365	1648.651	603.517	512.067	1580.172	983.680	458.022	1071.740	650.731	261.250	1150.004	-153.410	516.087	1596.655	922.117	462.960	1079.384	787.912	403.537	1639.205	446.401	396.691	1678.747	939.538	280.177	1305.668	984.716	333.164	1378.093	121.066	449.771	1524.003	138.763	402.156	1606.351	-166.797	460.882	1609.121
772	7.71000	717.555	498.113	971.970	511.279	508.237	980.315	558.591	260.079	1144.410	598.488	332.444	1648.646	603.471	512.120	1580.137	983.652	458.037	1071.699	650.752	261.273	1150.010	-153.420	516.103	1596.611	922.079	462.989	1079.402	787.947	403.608	1639.174	446.410	396.737	1678.773	939.519	280.190	1305.691	984.709	333.169	1378.105	121.077	449.774	1523.991	138.760	402.201	1606.383	-166.860	460.950	1609.113
773	7.72000	717.564	498.132	971.925	511.285	508.237	980.367	558.594	260.115	1144.405	598.505	332.503	1648.681	603.502	512.166	1580.122	983.721	458.093	1071.756	650.768	261.307	1150.037	-153.444	516.165	1596.597	922.099	462.988	1079.423	787.956	403.633	1639.182	446.418	396.803	1678.759	939.530	280.205	1305.644	984.706	333.179	1378.091	121.073	449.810	1524.008	138.820	402.283	1606.363	-166.842	461.026	1609.143
774	7.73000	717.599	498.151	971.991	511.266	508.280	980.302	558.612	260.153	1144.426	598.484	332.569	1648.677	603.511	512.198	1580.113	983.733	458.077	1071.721	650.775	261.335	1150.037	-153.448	516.183	1596.594	922.094	463.026	1079.441	787.949	403.666	1639.194	446.413	396.857	1678.742	939.518	280.207	1305.687	984.708	333.188	1378.097	121.091	449.842	1523.999	138.795	402.278	1606.380	-166.893	461.097	1609.160
775	7.74000	717.647	498.169	971.983	511.203	508.313	980.311	558.644	260.181	1144.414	598.514	332.636	1648.710	603.501	512.269	1580.101	983.712	458.084	1071.699	650.774	261.373	1150.050	-153.467	516.233	1596.639	922.116	463.044	1079.409	787.925	403.716	1639.192	446.389	396.872	1678.739	939.480	280.209	1305.662	984.695	333.180	1378.077	121.095	449.892	1523.987	138.790	402.321	1606.353	-166.896	461.114	1609.155
